relic_name,reward_name,rarity,vaulted
Meso Z2,Redeemer Prime Blade,common,True
Meso Z2,Braton Prime Blueprint,common,True
Meso Z3,Zephyr Prime Systems Blueprint,rare,True
Meso Z3,Akjagara Prime Link,uncommon,True
Meso Z3,Rubico Prime Barrel,uncommon,True
Meso Z3,Chroma Prime Blueprint,common,True
Meso Z3,Forma Blueprint,common,True
Meso Z3,Stradavar Prime Receiver,common,True
Meso Z4,Zakti Prime Blueprint,rare,True
Meso Z4,Tenora Prime Stock,uncommon,True
Meso Z4,Bronco Prime Barrel,uncommon,True
Meso Z4,Volnus Prime Blueprint,common,True
Meso Z4,Titania Prime Chassis Blueprint,common,True
Meso Z4,Forma Blueprint,common,True
Meso Z5,Zakti Prime Blueprint,rare,True
Meso Z5,Guandao Prime Blueprint,uncommon,True
Meso Z5,Tenora Prime Barrel,uncommon,True
Meso Z5,Fang Prime Blade,common,True
Meso Z5,Lex Prime Barrel,common,True
Meso Z5,Forma Blueprint,common,True
Meso Z6,Zylok Prime Blueprint,rare,True
Meso Z6,Gauss Prime Neuroptics Blueprint,uncommon,True
Meso Z6,Bronco Prime Barrel,uncommon,True
Meso Z6,Acceltra Prime Blueprint,common,True
Meso Z6,Paris Prime String,common,True
Meso Z6,Forma Blueprint,common,True
Neo A1,Akstiletto Prime Blueprint,rare,True
Neo A1,Cernos Prime String,uncommon,True
Neo A1,Vectis Prime Blueprint,uncommon,True
Neo A1,Carrier Prime Systems,common,True
Neo A1,Braton Prime Barrel,common,True
Neo A1,Forma Blueprint,common,True
Neo A10,Ash Prime Systems Blueprint,rare,True
Neo A10,Inaros Prime Chassis Blueprint,uncommon,True
Neo A10,Panthera Prime Receiver,uncommon,True
Neo A10,Burston Prime Stock,common,True
Neo A10,Fang Prime Blueprint,common,True
Neo A10,Forma Blueprint,common,True
Neo A11,Akarius Prime Blueprint,rare,True
Neo A11,Burston Prime Barrel,uncommon,True
Neo A11,Braton Prime Receiver,uncommon,True
Neo A11,Forma Blueprint,common,True
Neo A11,Revenant Prime Chassis Blueprint,common,True
Neo A11,Lex Prime Blueprint,common,True
Neo A12,Acceltra Prime Barrel,rare,True
Neo A12,Larkspur Prime Stock,uncommon,True
Neo A12,Revenant Prime Neuroptics Blueprint,uncommon,True
Neo A12,Paris Prime String,common,True
Neo A12,Orthos Prime Handle,common,True
Neo A12,Akarius Prime Barrel,common,True
Neo A13,Acceltra Prime Barrel,rare,True
Neo A13,Sevagoth Prime Blueprint,uncommon,True
Neo A13,Wisp Prime Neuroptics Blueprint,uncommon,True
Neo A13,Forma Blueprint,common,True
Neo A13,Lex Prime Barrel,common,True
Neo A13,Akarius Prime Barrel,common,True
Neo A14,Acceltra Prime Barrel,rare,True
Neo A14,Yareli Prime Blueprint,uncommon,True
Neo A14,2X Forma Blueprint,uncommon,True
Neo A14,Cedo Prime Stock,common,True
Neo A14,Gauss Prime Chassis Blueprint,common,True
Neo A14,Bronco Prime Blueprint,common,True
Neo A15,Acceltra Prime Barrel,rare,True
Neo A15,Vadarya Prime Barrel,uncommon,True
Neo A15,Quassus Prime Blueprint,uncommon,True
Neo A15,Forma Blueprint,common,True
Neo A15,Daikyu Prime String,common,True
Neo A15,Gauss Prime Blueprint,common,True
Neo A16,Athodai Prime Barrel,rare,False
Neo A16,Sarofang Prime Blueprint,uncommon,False
Neo A16,Lavos Prime Blueprint,uncommon,False
Neo A16,Perigale Prime Stock,common,False
Neo A16,Yareli Prime Chassis Blueprint,common,False
Neo A16,Dual Zoren Prime Handle,common,False
Neo A2,Akbolto Prime Receiver,rare,True
Neo A2,Zephyr Prime Chassis Blueprint,uncommon,True
Neo A2,2X Forma Blueprint,uncommon,True
Neo A2,Pyrana Prime Barrel,common,True
Neo A2,Kronen Prime Blueprint,common,True
Neo A2,Limbo Prime Systems Blueprint,common,True
Neo A3,Akjagara Prime Barrel,rare,True
Neo A3,Atlas Prime Systems Blueprint,uncommon,True
Neo A3,Equinox Prime Neuroptics Blueprint,uncommon,True
Neo A3,Zhuge Prime Grip,common,True
Neo A3,Lex Prime Barrel,common,True
Neo A3,Mesa Prime Chassis Blueprint,common,True
Neo A4,Akstiletto Prime Blueprint,rare,True
Neo A4,Ash Prime Neuroptics Blueprint,uncommon,True
Neo A4,Vectis Prime Blueprint,uncommon,True
Neo A4,Carrier Prime Carapace,common,True
Neo A4,Vauban Prime Chassis Blueprint,common,True
Neo A4,Forma Blueprint,common,True
Neo A5,Atlas Prime Neuroptics Blueprint,rare,True
Neo A5,Octavia Prime Chassis Blueprint,uncommon,True
Neo A5,Karyst Prime Handle,uncommon,True
Neo A5,Gara Prime Systems Blueprint,common,True
Neo A5,Paris Prime String,common,True
Neo A5,Forma Blueprint,common,True
Neo A6,Akjagara Prime Barrel,rare,True
Neo A6,Hydroid Prime Blueprint,uncommon,True
Neo A6,Ballistica Prime String,uncommon,True
Neo A6,Nami Skyla Prime Blueprint,common,True
Neo A6,Burston Prime Blueprint,common,True
Neo A6,Forma Blueprint,common,True
Neo A7,Akstiletto Prime Blueprint,rare,True
Neo A7,Atlas Prime Chassis Blueprint,uncommon,True
Neo A7,Dethcube Prime Cerebrum,uncommon,True
Neo A7,Lex Prime Receiver,common,True
Neo A7,Forma Blueprint,common,True
Neo A7,Braton Prime Barrel,common,True
Neo A8,Astilla Prime Barrel,rare,True
Neo A8,Strun Prime Stock,uncommon,True
Neo A8,Baruuk Prime Chassis Blueprint,uncommon,True
Neo A8,Lex Prime Receiver,common,True
Neo A8,Nidus Prime Systems Blueprint,common,True
Neo A8,Garuda Prime Blueprint,common,True
Neo A9,Akjagara Prime Barrel,rare,True
Neo A9,Limbo Prime Blueprint,uncommon,True
Neo A9,Lex Prime Blueprint,uncommon,True
Neo A9,Pyrana Prime Barrel,common,True
Neo A9,Fang Prime Blueprint,common,True
Neo A9,Forma Blueprint,common,True
Neo B1,Banshee Prime Chassis Blueprint,rare,True
Neo B1,Vectis Prime Stock,uncommon,True
Neo B1,Burston Prime Barrel,uncommon,True
Neo B1,Paris Prime String,common,True
Neo B1,Trinity Prime Systems Blueprint,common,True
Neo B1,Bronco Prime Receiver,common,True
Neo B2,Banshee Prime Chassis Blueprint,rare,True
Neo B2,Venka Prime Blueprint,uncommon,True
Neo B2,2X Forma Blueprint,uncommon,True
Neo B2,Tigris Prime Stock,common,True
Neo B2,Braton Prime Stock,common,True
Neo B2,Fang Prime Blueprint,common,True
Neo B3,Boltor Prime Blueprint,rare,True
Neo B3,Mag Prime Chassis Blueprint,uncommon,True
Neo B3,Dakra Prime Blade,uncommon,True
Neo B3,Boar Prime Blueprint,common,True
Neo B3,Forma Blueprint,common,True
Neo B3,Rhino Prime Systems Blueprint,common,True
Neo B4,Banshee Prime Systems Blueprint,rare,True
Neo B4,Kronen Prime Handle,uncommon,True
Neo B4,Tigris Prime Barrel,uncommon,True
Neo B4,Hydroid Prime Chassis Blueprint,common,True
Neo B4,Burston Prime Stock,common,True
Neo B4,Forma Blueprint,common,True
Neo B5,Banshee Prime Systems Blueprint,rare,True
Neo B5,Destreza Prime Blueprint,uncommon,True
Neo B5,Oberon Prime Blueprint,uncommon,True
Neo B5,Braton Prime Barrel,common,True
Neo B5,Ballistica Prime Lower Limb,common,True
Neo B5,Forma Blueprint,common,True
Neo B6,Banshee Prime Chassis Blueprint,rare,True
Neo B6,Kogake Prime Blueprint,uncommon,True
Neo B6,Akbolto Prime Link,uncommon,True
Neo B6,Euphona Prime Blueprint,common,True
Neo B6,Mirage Prime Neuroptics Blueprint,common,True
Neo B6,Forma Blueprint,common,True
Neo B7,Baza Prime Stock,rare,True
Neo B7,Tekko Prime Blueprint,uncommon,True
Neo B7,Dethcube Prime Carapace,uncommon,True
Neo B7,Tenora Prime Blueprint,common,True
Neo B7,Braton Prime Blueprint,common,True
Neo B7,Aksomati Prime Receiver,common,True
Neo B8,Boar Prime Stock,rare,True
Neo B8,Dakra Prime Blueprint,uncommon,True
Neo B8,Latron Prime Receiver,uncommon,True
Neo B8,Vasto Prime Receiver,common,True
Neo B8,Frost Prime Chassis Blueprint,common,True
Neo B8,Forma Blueprint,common,True
Neo B9,Baruuk Prime Neuroptics Blueprint,rare,True
Neo B9,Burston Prime Barrel,uncommon,True
Neo B9,Gunsen Prime Handle,uncommon,True
Neo B9,Forma Blueprint,common,True
Neo B9,Velox Prime Receiver,common,True
Neo B9,Burston Prime Receiver,common,True
Neo C1,Chroma Prime Systems Blueprint,rare,True
Neo C1,Redeemer Prime Blueprint,uncommon,True
Neo C1,Pyrana Prime Receiver,uncommon,True
Neo C1,Limbo Prime Systems Blueprint,common,True
Neo C1,Kronen Prime Blueprint,common,True
Neo C1,Mesa Prime Chassis Blueprint,common,True
Neo C10,Corufell Prime Receiver,rare,
Neo C10,Styanax Prime Systems Blueprint,uncommon,
Neo C10,Afentis Prime Barrel,uncommon,
Neo C10,Forma Blueprint,common,
Neo C10,Caliban Prime Chassis Blueprint,common,
Neo C10,Braton Prime Stock,common,
Neo C11,Caliban Prime Systems Blueprint,rare,
Neo C11,Cedo Prime Barrel,uncommon,
Neo C11,Vadarya Prime Receiver,uncommon,
Neo C11,Citrine Prime Chassis Blueprint,common,
Neo C11,Lex Prime Receiver,common,
Neo C11,Daikyu Prime Blueprint,common,
Neo C2,Corvas Prime Barrel,rare,True
Neo C2,Orthos Prime Blueprint,uncommon,True
Neo C2,Magnus Prime Receiver,uncommon,True
Neo C2,Braton Prime Stock,common,True
Neo C2,Forma Blueprint,common,True
Neo C2,Nidus Prime Systems Blueprint,common,True
Neo C3,Cobra & Crane Prime Guard,rare,True
Neo C3,Paris Prime Grip,uncommon,True
Neo C3,Magnus Prime Receiver,uncommon,True
Neo C3,Strun Prime Receiver,common,True
Neo C3,Corvas Prime Stock,common,True
Neo C3,Forma Blueprint,common,True
Neo C4,Corvas Prime Barrel,rare,True
Neo C4,Paris Prime Upper Limb,uncommon,True
Neo C4,Hildryn Prime Neuroptics Blueprint,uncommon,True
Neo C4,Gunsen Prime Blueprint,common,True
Neo C4,Scourge Prime Blade,common,True
Neo C4,Lex Prime Blueprint,common,True
Neo C5,Corvas Prime Barrel,rare,True
Neo C5,Hystrix Prime Blueprint,uncommon,True
Neo C5,Khora Prime Blueprint,uncommon,True
Neo C5,Garuda Prime Blueprint,common,True
Neo C5,Burston Prime Stock,common,True
Neo C5,Forma Blueprint,common,True
Neo C6,Cedo Prime Blueprint,rare,True
Neo C6,Velox Prime Blueprint,uncommon,True
Neo C6,2X Forma Blueprint,uncommon,True
Neo C6,Paris Prime Blueprint,common,True
Neo C6,Protea Prime Blueprint,common,True
Neo C6,Bronco Prime Barrel,common,True
Neo C7,Caliban Prime Neuroptics Blueprint,rare,False
Neo C7,Daikyu Prime Upper Limb,uncommon,False
Neo C7,Vadarya Prime Receiver,uncommon,False
Neo C7,Forma Blueprint,common,False
Neo C7,Kompressa Prime Blueprint,common,False
Neo C7,Braton Prime Barrel,common,False
Neo C8,Caliban Prime Systems Blueprint,rare,False
Neo C8,Afentis Prime Barrel,uncommon,False
Neo C8,Venato Prime Blueprint,uncommon,False
Neo C8,Quassus Prime Handle,common,False
Neo C8,Cedo Prime Stock,common,False
Neo C8,Daikyu Prime Blueprint,common,False
Neo C9,Cedo Prime Blueprint,rare,False
Neo C9,Xaku Prime Chassis Blueprint,uncommon,False
Neo C9,Akbronco Prime Link,uncommon,False
Neo C9,Forma Blueprint,common,False
Neo C9,Alternox Prime Receiver,common,False
Neo C9,Paris Prime Upper Limb,common,False
Neo D1,Dakra Prime Blade,rare,True
Neo D1,Mag Prime Systems Blueprint,common,True
Neo D1,Trinity Prime Neuroptics Blueprint,uncommon,True
Neo D1,Vasto Prime Barrel,common,True
Neo D1,Boar Prime Blueprint,common,True
Neo D1,2X Forma Blueprint,uncommon,True
Neo D10,Daikyu Prime Grip,rare,True
Neo D10,Velox Prime Blueprint,uncommon,True
Neo D10,Gauss Prime Blueprint,uncommon,True
Neo D10,Lex Prime Blueprint,common,True
Neo D10,Forma Blueprint,common,True
Neo D10,Akarius Prime Barrel,common,True
Neo D2,Dethcube Prime Cerebrum,rare,True
Neo D2,Titania Prime Blueprint,uncommon,True
Neo D2,Equinox Prime Neuroptics Blueprint,uncommon,True
Neo D2,Nezha Prime Systems Blueprint,common,True
Neo D2,Braton Prime Stock,common,True
Neo D2,Forma Blueprint,common,True
Neo D3,Dethcube Prime Blueprint,rare,True
Neo D3,2X Forma Blueprint,uncommon,True
Neo D3,Zakti Prime Barrel,uncommon,True
Neo D3,Paris Prime Lower Limb,common,True
Neo D3,Akbronco Prime Blueprint,common,True
Neo D3,Nezha Prime Systems Blueprint,common,True
Neo D4,Destreza Prime Blade,rare,True
Neo D4,Dual Kamas Prime Handle,uncommon,True
Neo D4,Limbo Prime Blueprint,uncommon,True
Neo D4,Trinity Prime Systems Blueprint,common,True
Neo D4,Braton Prime Barrel,common,True
Neo D4,Forma Blueprint,common,True
Neo D5,Dual Keres Prime Blueprint,rare,True
Neo D5,Braton Prime Stock,uncommon,True
Neo D5,Corvas Prime Blueprint,uncommon,True
Neo D5,Strun Prime Receiver,common,True
Neo D5,Paris Prime Upper Limb,common,True
Neo D5,Volnus Prime Blueprint,common,True
Neo D6,Dethcube Prime Blueprint,rare,True
Neo D6,Akstiletto Prime Link,uncommon,True
Neo D6,Fragor Prime Handle,uncommon,True
Neo D6,Lex Prime Barrel,common,True
Neo D6,Forma Blueprint,common,True
Neo D6,Braton Prime Blueprint,common,True
Neo D7,Dual Keres Prime Blueprint,rare,True
Neo D7,Knell Prime Receiver,uncommon,True
Neo D7,Khora Prime Chassis Blueprint,uncommon,True
Neo D7,Wisp Prime Systems Blueprint,common,True
Neo D7,Forma Blueprint,common,True
Neo D7,Corvas Prime Receiver,common,True
Neo D8,Dual Keres Prime Blueprint,rare,True
Neo D8,2X Forma Blueprint,uncommon,True
Neo D8,Larkspur Prime Receiver,uncommon,True
Neo D8,Nagantaka Prime Barrel,common,True
Neo D8,Lex Prime Receiver,common,True
Neo D8,Tatsu Prime Blueprint,common,True
Neo D9,Dual Zoren Prime Blade,rare,True
Neo D9,Orthos Prime Blueprint,uncommon,True
Neo D9,Protea Prime Neuroptics Blueprint,uncommon,True
Neo D9,Lex Prime Receiver,common,True
Neo D9,Paris Prime String,common,True
Neo D9,Forma Blueprint,common,True
Neo E1,Ember Prime Blueprint,rare,True
Neo E1,Reaper Prime Blade,uncommon,True
Neo E1,2X Forma Blueprint,uncommon,True
Neo E1,Frost Prime Neuroptics Blueprint,common,True
Neo E1,Loki Prime Neuroptics Blueprint,common,True
Neo E1,Wyrm Prime Blueprint,common,True
Neo E2,Equinox Prime Systems Blueprint,rare,True
Neo E2,Zakti Prime Barrel,uncommon,True
Neo E2,Atlas Prime Chassis Blueprint,uncommon,True
Neo E2,Burston Prime Receiver,common,True
Neo E2,Dethcube Prime Systems,common,True
Neo E2,Corinth Prime Blueprint,common,True
Neo E3,Equinox Prime Systems Blueprint,rare,True
Neo E3,Stradavar Prime Barrel,uncommon,True
Neo E3,Lex Prime Blueprint,uncommon,True
Neo E3,Zhuge Prime String,common,True
Neo E3,Burston Prime Receiver,common,True
Neo E3,Forma Blueprint,common,True
Neo E4,Epitaph Prime Receiver,rare,True
Neo E4,Gauss Prime Neuroptics Blueprint,uncommon,True
Neo E4,Fang Prime Handle,uncommon,True
Neo E4,Forma Blueprint,common,True
Neo E4,Afuris Prime Barrel,common,True
Neo E4,Paris Prime Lower Limb,common,True
Neo F1,Frost Prime Blueprint,rare,True
Neo F1,Bo Prime Handle,uncommon,True
Neo F1,2X Forma Blueprint,uncommon,True
Neo F1,Sicarus Prime Barrel,common,True
Neo F1,Ember Prime Chassis Blueprint,common,True
Neo F1,Sicarus Prime Blueprint,common,True
Neo F2,Fulmin Prime Receiver,rare,True
Neo F2,Cobra & Crane Prime Blade,uncommon,True
Neo F2,Nagantaka Prime Receiver,uncommon,True
Neo F2,Forma Blueprint,common,True
Neo F2,Braton Prime Barrel,common,True
Neo F2,Shade Prime Cerebrum,common,True
Neo F3,Fulmin Prime Receiver,rare,True
Neo F3,Acceltra Prime Receiver,uncommon,True
Neo F3,Larkspur Prime Receiver,uncommon,True
Neo F3,Khora Prime Systems Blueprint,common,True
Neo F3,Fang Prime Blade,common,True
Neo F3,Phantasma Prime Receiver,common,True
Neo G1,Gram Prime Handle,rare,True
Neo G1,Paris Prime Grip,uncommon,True
Neo G1,Hydroid Prime Neuroptics Blueprint,uncommon,True
Neo G1,Mirage Prime Neuroptics Blueprint,common,True
Neo G1,Forma Blueprint,common,True
Neo G1,Kogake Prime Boot,common,True
Neo G10,Grendel Prime Blueprint,rare,True
Neo G10,Gauss Prime Blueprint,uncommon,True
Neo G10,Akarius Prime Receiver,uncommon,True
Neo G10,Masseter Prime Handle,common,True
Neo G10,Paris Prime Blueprint,common,True
Neo G10,Forma Blueprint,common,True
Neo G2,Gram Prime Handle,rare,True
Neo G2,Pyrana Prime Receiver,uncommon,True
Neo G2,Zhuge Prime Blueprint,uncommon,True
Neo G2,Forma Blueprint,common,True
Neo G2,Dethcube Prime Systems,common,True
Neo G2,Redeemer Prime Blade,common,True
Neo G3,Galatine Prime Blueprint,rare,True
Neo G3,Sybaris Prime Receiver,uncommon,True
Neo G3,Silva & Aegis Prime Blueprint,uncommon,True
Neo G3,Burston Prime Receiver,common,True
Neo G3,Forma Blueprint,common,True
Neo G3,Fang Prime Blade,common,True
Neo G4,Gara Prime Blueprint,rare,True
Neo G4,Paris Prime Grip,uncommon,True
Neo G4,Magnus Prime Receiver,uncommon,True
Neo G4,Hystrix Prime Barrel,common,True
Neo G4,Fang Prime Blade,common,True
Neo G4,Pandero Prime Blueprint,common,True
Neo G5,Galatine Prime Blueprint,rare,True
Neo G5,Harrow Prime Blueprint,uncommon,True
Neo G5,Fang Prime Blueprint,uncommon,True
Neo G5,Nekros Prime Chassis Blueprint,common,True
Neo G5,Burston Prime Stock,common,True
Neo G5,Forma Blueprint,common,True
Neo G6,Glaive Prime Blueprint,rare,True
Neo G6,Boltor Prime Receiver,uncommon,True
Neo G6,Ankyros Prime Blade,uncommon,True
Neo G6,Sicarus Prime Barrel,common,True
Neo G6,Rhino Prime Systems Blueprint,common,True
Neo G6,Forma Blueprint,common,True
Neo G7,Grendel Prime Blueprint,rare,True
Neo G7,Cobra & Crane Prime Blade,uncommon,True
Neo G7,Hildryn Prime Chassis Blueprint,uncommon,True
Neo G7,Nautilus Prime Carapace,common,True
Neo G7,Afuris Prime Blueprint,common,True
Neo G7,Fulmin Prime Barrel,common,True
Neo G8,Gauss Prime Systems Blueprint,rare,True
Neo G8,Xaku Prime Chassis Blueprint,uncommon,True
Neo G8,Okina Prime Handle,uncommon,True
Neo G8,Fulmin Prime Barrel,common,True
Neo G8,Forma Blueprint,common,True
Neo G8,Bronco Prime Blueprint,common,True
Neo G9,Gauss Prime Systems Blueprint,rare,True
Neo G9,Bronco Prime Barrel,uncommon,True
Neo G9,Masseter Prime Blueprint,uncommon,True
Neo G9,Kompressa Prime Blueprint,common,True
Neo G9,Bronco Prime Receiver,common,True
Neo G9,Gauss Prime Blueprint,common,True
Neo H1,Hydroid Prime Systems Blueprint,rare,True
Neo H1,Banshee Prime Blueprint,uncommon,True
Neo H1,Tigris Prime Barrel,uncommon,True
Neo H1,Orthos Prime Handle,common,True
Neo H1,Fragor Prime Head,common,True
Neo H1,Burston Prime Receiver,common,True
Neo H2,Hydroid Prime Systems Blueprint,rare,True
Neo H2,Rubico Prime Barrel,uncommon,True
Neo H2,Ballistica Prime Receiver,uncommon,True
Neo H2,Euphona Prime Blueprint,common,True
Neo H2,Burston Prime Stock,common,True
Neo H2,Fang Prime Blueprint,common,True
Neo H3,Hydroid Prime Systems Blueprint,rare,True
Neo H3,Mesa Prime Systems Blueprint,uncommon,True
Neo H3,Nami Skyla Prime Handle,uncommon,True
Neo H3,Ballistica Prime Lower Limb,common,True
Neo H3,Fang Prime Handle,common,True
Neo H3,Forma Blueprint,common,True
Neo H4,Hildryn Prime Blueprint,rare,True
Neo H4,Fulmin Prime Blueprint,uncommon,True
Neo H4,Wisp Prime Chassis Blueprint,uncommon,True
Neo H4,Larkspur Prime Blueprint,common,True
Neo H4,Fang Prime Blueprint,common,True
Neo H4,Forma Blueprint,common,True
Neo H5,Hydroid Prime Systems Blueprint,rare,
Neo H5,Sevagoth Prime Chassis Blueprint,uncommon,
Neo H5,Nautilus Prime Systems,uncommon,
Neo H5,Burston Prime Stock,common,
Neo H5,Nami Skyla Prime Handle,common,
Neo H5,Forma Blueprint,common,
Neo I1,Ivara Prime Chassis Blueprint,rare,True
Neo I1,Akjagara Prime Receiver,uncommon,True
Neo I1,Limbo Prime Blueprint,uncommon,True
Neo I1,Zhuge Prime String,common,True
Neo I1,Fang Prime Blade,common,True
Neo I1,Wukong Prime Neuroptics Blueprint,common,True
Neo I2,Ivara Prime Chassis Blueprint,rare,True
Neo I2,Stradavar Prime Barrel,uncommon,True
Neo I2,Wukong Prime Systems Blueprint,uncommon,True
Neo I2,Burston Prime Receiver,common,True
Neo I2,Dethcube Prime Systems,common,True
Neo I2,Forma Blueprint,common,True
Neo I3,Ivara Prime Chassis Blueprint,rare,True
Neo I3,Sybaris Prime Receiver,uncommon,True
Neo I3,Baza Prime Barrel,uncommon,True
Neo I3,Silva & Aegis Prime Hilt,common,True
Neo I3,Forma Blueprint,common,True
Neo I3,Aksomati Prime Blueprint,common,True
Neo K1,Kogake Prime Gauntlet,rare,True
Neo K1,Zephyr Prime Chassis Blueprint,uncommon,True
Neo K1,Helios Prime Blueprint,uncommon,True
Neo K1,Valkyr Prime Blueprint,common,True
Neo K1,Silva & Aegis Prime Hilt,common,True
Neo K1,Euphona Prime Blueprint,common,True
Neo K10,Kompressa Prime Barrel,rare,
Neo K10,Venato Prime Blueprint,uncommon,
Neo K10,Daikyu Prime Lower Limb,uncommon,
Neo K10,Bronco Prime Blueprint,common,
Neo K10,Forma Blueprint,common,
Neo K10,Gyre Prime Systems Blueprint,common,
Neo K2,Kogake Prime Gauntlet,rare,True
Neo K2,Mirage Prime Systems Blueprint,uncommon,True
Neo K2,Akbolto Prime Link,uncommon,True
Neo K2,Chroma Prime Blueprint,common,True
Neo K2,Braton Prime Barrel,common,True
Neo K2,Banshee Prime Neuroptics Blueprint,common,True
Neo K3,Kronen Prime Blade,rare,True
Neo K3,Tiberon Prime Barrel,uncommon,True
Neo K3,Braton Prime Receiver,uncommon,True
Neo K3,Rubico Prime Receiver,common,True
Neo K3,Forma Blueprint,common,True
Neo K3,Burston Prime Blueprint,common,True
Neo K4,Knell Prime Barrel,rare,True
Neo K4,Paris Prime Grip,uncommon,True
Neo K4,Braton Prime Stock,uncommon,True
Neo K4,Inaros Prime Systems Blueprint,common,True
Neo K4,Panthera Prime Blueprint,common,True
Neo K4,Forma Blueprint,common,True
Neo K5,Khora Prime Neuroptics Blueprint,rare,True
Neo K5,Scourge Prime Handle,uncommon,True
Neo K5,Afuris Prime Link,uncommon,True
Neo K5,Fang Prime Blade,common,True
Neo K5,Revenant Prime Chassis Blueprint,common,True
Neo K5,Forma Blueprint,common,True
Neo K6,Khora Prime Blueprint,rare,True
Neo K6,Wisp Prime Neuroptics Blueprint,uncommon,True
Neo K6,Hystrix Prime Blueprint,uncommon,True
Neo K6,Bronco Prime Receiver,common,True
Neo K6,Fang Prime Handle,common,True
Neo K6,Cobra & Crane Prime Hilt,common,True
Neo K7,Khora Prime Neuroptics Blueprint,rare,True
Neo K7,Gunsen Prime Handle,uncommon,True
Neo K7,Baruuk Prime Chassis Blueprint,uncommon,True
Neo K7,Forma Blueprint,common,True
Neo K7,Burston Prime Receiver,common,True
Neo K7,Fulmin Prime Barrel,common,True
Neo K8,Khora Prime Neuroptics Blueprint,rare,True
Neo K8,Garuda Prime Systems Blueprint,uncommon,True
Neo K8,Burston Prime Barrel,uncommon,True
Neo K8,Corvas Prime Stock,common,True
Neo K8,Dual Keres Prime Blade,common,True
Neo K8,Forma Blueprint,common,True
Neo K9,Kestrel Prime Grip,rare,True
Neo K9,Xaku Prime Chassis Blueprint,uncommon,True
Neo K9,2X Forma Blueprint,uncommon,True
Neo K9,Sevagoth Prime Neuroptics Blueprint,common,True
Neo K9,Burston Prime Blueprint,common,True
Neo K9,Lex Prime Receiver,common,True
Neo L1,Limbo Prime Chassis Blueprint,rare,True
Neo L1,Silva & Aegis Prime Blade,uncommon,True
Neo L1,Ballistica Prime Receiver,uncommon,True
Neo L1,Mirage Prime Chassis Blueprint,common,True
Neo L1,Euphona Prime Blueprint,common,True
Neo L1,Kronen Prime Blueprint,common,True
Neo L2,Larkspur Prime Barrel,rare,True
Neo L2,Akbronco Prime Link,uncommon,True
Neo L2,Corvas Prime Blueprint,uncommon,True
Neo L2,Khora Prime Systems Blueprint,common,True
Neo L2,Forma Blueprint,common,True
Neo L2,Strun Prime Receiver,common,True
Neo L3,Larkspur Prime Barrel,rare,True
Neo L3,Orthos Prime Blueprint,uncommon,True
Neo L3,Harrow Prime Blueprint,uncommon,True
Neo L3,Forma Blueprint,common,True
Neo L3,Lex Prime Receiver,common,True
Neo L3,Tatsu Prime Blueprint,common,True
Neo L4,Larkspur Prime Barrel,rare,True
Neo L4,Fang Prime Handle,uncommon,True
Neo L4,Acceltra Prime Receiver,uncommon,True
Neo L4,Burston Prime Blueprint,common,True
Neo L4,Velox Prime Receiver,common,True
Neo L4,Forma Blueprint,common,True
Neo M1,Mirage Prime Blueprint,rare,True
Neo M1,Helios Prime Blueprint,uncommon,True
Neo M1,Euphona Prime Barrel,uncommon,True
Neo M1,Paris Prime String,common,True
Neo M1,Akbolto Prime Blueprint,common,True
Neo M1,Bronco Prime Blueprint,common,True
Neo M2,Mesa Prime Systems Blueprint,rare,True
Neo M2,Limbo Prime Blueprint,uncommon,True
Neo M2,Bronco Prime Barrel,uncommon,True
Neo M2,Akbronco Prime Blueprint,common,True
Neo M2,Burston Prime Stock,common,True
Neo M2,Forma Blueprint,common,True
Neo M3,Mesa Prime Systems Blueprint,rare,True
Neo M3,Atlas Prime Chassis Blueprint,uncommon,True
Neo M3,2X Forma Blueprint,uncommon,True
Neo M3,Titania Prime Chassis Blueprint,common,True
Neo M3,Bronco Prime Receiver,common,True
Neo M3,Ivara Prime Neuroptics Blueprint,common,True
Neo M4,Magnus Prime Barrel,rare,True
Neo M4,Nagantaka Prime Receiver,uncommon,True
Neo M4,2X Forma Blueprint,uncommon,True
Neo M4,Orthos Prime Handle,common,True
Neo M4,Scourge Prime Blade,common,True
Neo M4,Strun Prime Receiver,common,True
Neo M5,Masseter Prime Blade,rare,True
Neo M5,2X Forma Blueprint,uncommon,True
Neo M5,Gauss Prime Blueprint,uncommon,True
Neo M5,Grendel Prime Neuroptics Blueprint,common,True
Neo M5,Burston Prime Receiver,common,True
Neo M5,Afuris Prime Blueprint,common,True
Neo M6,Masseter Prime Blade,rare,True
Neo M6,Acceltra Prime Receiver,uncommon,True
Neo M6,Grendel Prime Systems Blueprint,uncommon,True
Neo M6,Akarius Prime Barrel,common,True
Neo M6,Bronco Prime Receiver,common,True
Neo M6,Forma Blueprint,common,True
Neo N1,Nyx Prime Chassis Blueprint,rare,True
Neo N1,Soma Prime Receiver,uncommon,True
Neo N1,Kavasa Prime Kubrow Collar Blueprint,uncommon,True
Neo N1,Hikou Prime Stars,common,True
Neo N1,Vectis Prime Barrel,common,True
Neo N1,Forma Blueprint,common,True
Neo N10,Nami Skyla Prime Blade,rare,True
Neo N10,Ballistica Prime Upper Limb,uncommon,True
Neo N10,Tipedo Prime Ornament,uncommon,True
Neo N10,Forma Blueprint,common,True
Neo N10,Redeemer Prime Blade,common,True
